title	id	price	condition	availability	brand	color	days on lot	dealer name	description	drivetrain	engine	image link	mileage.value	model	msrp	product type	transmission	trim	vin	year
"2024 Jeep Grand Cherokee L Altitude"	5c4807ee-8a80-4048-9e3e-06657ddf8368	34289	used	in_stock	Jeep	GRAY	72		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Jeep Grand Cherokee L Altitude3.6L V6 24V VVT8-Speed Automatic 4WD18/25 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUNROOF**, **KEYLESS ENTRY**, **XM RADIO**, **SUPER CLEAN**, 115V Auxiliary Power Outlet, 3rd Row Charge-Only USB Ports, Altitude Appearance Package, Black Headliner, Capri Leatherette/Suede Seats, Delete Laredo Badge, Gloss Black Exterior Accents, Heated Front Seats, Heated Steering Wheel, Power Liftgate, Quick Order Package 23B Altitude, Rain Sensitive Windshield Wipers, Remote Start System, Selectable Tire Fill Alert, Wheels: 18"""" x 8.0"""" Fully Painted Aluminum 1, Wireless Charging Pad.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/82/e8/14/97-a41f-4665-a1eb-213067bcde4b/image-1.jpg	26869	Grand Cherokee L	34289	vehicle			1C4RJKAG5R8507762	2024
"2023 Nissan Pathfinder SL"	15aa6c9f-a351-42b3-9e0d-2abac2cb26af	36988	used	in_stock	Nissan	GRAY	13		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Pathfinder SLV69-Speed Automatic 4WD20/25 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **3RD ROW**, **SUNROOF**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, 4WD, Navigation system: NissanConnect Navigation.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/dc/02/6a/76-609e-468f-8e75-126bf5f8dca7/image-1.jpg	30200	Pathfinder	36988	vehicle			5N1DR3CD0PC275167	2023
"2022 Toyota Tundra SR5"	1ad84082-a9f7-4963-b46e-13b2dc00e9bf	38998	used	in_stock	Toyota	SILVER	87		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Toyota Tundra SR53.4L V610-Speed Automatic RWD18/23 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, Boulder Cloth.Awards:  * ALG Residual Value Awards, Residual Value Awards6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/8c/89/11/f3-ca95-499f-abd6-b053f2eb996c/image-1.jpg	19061	Tundra	38998	vehicle			5TFLA5AB6NX008061	2022
"2021 Chevrolet Express 3500 LT"	55b21056-1d7a-46d0-8b49-9245b29ef111	29200	used	in_stock	Chevrolet	WHITE	89		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2021 Chevrolet Express 3500 LT Passenger4.3L V68-Speed Automatic with Overdrive RWD**REAR BACKUP CAMERA**, **KEYLESS ENTRY**, 15 PASSENGER."""			http://vehicle-photos-published.vauto.com/06/d6/a0/32-a46f-4e6c-9a3e-0da48e871d23/image-1.jpg	71803	Express 3500	29200	vehicle			1GAZGPFP8M1224948	2021
"2025 Nissan Altima 2.5 S"	f0c8ce8f-e651-488e-9d71-b444c6ababa1	27823	new	in_stock	Nissan	GRAY	243		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Altima 2.5 S2.5L 4-Cylinder DOHC 16VCVT with Xtronic FWD27/39 City/Highway MPGCVT with Xtronic."""			http://vehicle-photos-published.vauto.com/d4/07/0a/2d-7e2a-496b-9ec6-e937de6ab74c/image-1.jpg	0	Altima	27823	vehicle			1N4BL4BVXSN335617	2025
"2025 Nissan Kicks SR"	f2e66c50-57ec-43d7-b419-743a4aafa942	28500	new	in_stock	Nissan	WHITE	110		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/b3/ab/08/c7-eeb4-4fa8-8cb7-33c22f47dbbf/image-1.jpg	0	Kicks	28500	vehicle			3N8AP6DAXSL358108	2025
"2025 Nissan Kicks SV"	0d172017-c395-48f4-b546-3d33a69fe07e	26360	new	in_stock	Nissan	BROWN	61		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SV2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPGSPARE TIRE. Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/06/a1/31/c8-41ce-4579-99a1-f71e95bb22a0/image-1.jpg	0	Kicks	26360	vehicle			3N8AP6CB9SL408443	2025
"2025 Nissan Sentra SV"	2631ba1b-54f5-44c9-a438-bfab111ed60c	28240	new	in_stock	Nissan	GRAY	46		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Sv Premium Cloth."""			http://vehicle-photos-published.vauto.com/17/64/9b/4b-bff0-4a3e-8e54-5ae075d5bfb4/image-1.jpg	0	Sentra	28240	vehicle			3N1AB8CV1SY352701	2025
"2025 Nissan Kicks SR"	ad9308c6-46f7-40ed-b0c4-f76dcae84920	29250	new	in_stock	Nissan	RED	86		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/6b/7a/47/4f-ab72-494b-b0c1-3265fae330c6/image-1.jpg	0	Kicks	29250	vehicle			3N8AP6DA3SL403714	2025
"2025 Nissan Kicks SV"	a2e81e11-5d4e-439d-8b21-3ff599943335	26180	new	in_stock	Nissan	BROWN	78		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SV2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/03/81/88/36-c5e2-4cd2-9687-91bfd2e3479f/image-1.jpg	0	Kicks	26180	vehicle			3N8AP6CB7SL407081	2025
"2026 Nissan Rogue S"	4e52364b-6b27-4a94-b0d3-e125115a1b23	0	new	in_stock	Nissan	WHITE	4		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2026 Nissan Rogue SFWD"""			http://vehicle-photos-published.vauto.com/ca/b7/11/9b-af27-41ba-a986-1b90ba0825b6/image-1.jpg	0	Rogue	0	vehicle			5N1BT3AA7TC672239	2026
"2023 Nissan Frontier PRO-X"	9174ced0-ee04-4a12-bdc3-b376dd7c7cf6	33708	used	in_stock	Nissan	GREEN	13		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Frontier PRO-X3.8L DI DOHC 24V V69-Speed Automatic RWD18/24 City/Highway MPG**CLEAN CARFAX**, **NAVIGATION**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **SUPER CLEAN**, Blind Spot Warning, High Beam Assist (HBA), Intelligent Cruise Control, Lane Departure Warning System, Navigation system: Nissan Navigation with Voice Recognition, Rear Automatic Braking (RAB), Rear Cross Traffic Alert (RCTA), Rear Sonar System, Technology Package.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/52/af/15/b3-30dc-433b-ab52-edc3eedd7908/image-1.jpg	34077	Frontier	33708	vehicle			1N6ED1EJ4PN629661	2023
"2024 Nissan Titan PRO-4X"	e5f5d548-1f4a-447c-94aa-027afe12ad7b	52994	used	in_stock	Nissan	GRAY	17		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Titan PRO-4X5.6L V8 DOHC 32V LEV3-ULEV70 400hp9-Speed Automatic 4WD14/20 City/Highway MPG**NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUNROOF**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, COOLED SEATS, 4WD, 120V Outlet in Bed, 4-Way Power Assist Seat, Driver & Passenger Ventilated Front Seats, Driver Power Folding Auto Dimming Outside Mirrors, Dual Panel Panoramic Moonroof w/Tilt & Slide, Front & Rear Parking Sensors, Heated Driver & Passenger Seat, Heated Rear Seats, Heated Tilt/Telescoping Steering Wheel, Intelligent Around View Monitor (I-AVM), Leather Seat Trim, LED Tailgate Area Illumination, LED Under Rail Bed Lighting, Memory Driver Seat w/Auto Entry/Exit Feature, Navigation system: NissanConnect with Navigation and Services, PRO-4X Convenience Package, PRO-4X Moonroof Package, PRO-4X Utility Package, Proximity Activation, Puddle Lamps, Remote Engine Start on Key Fob, Side Turn Signal Lamps on Mirror Housing, Trailer Light Check Function On Key Fob, Utilitrack System w/2 Tie-Down Cleats.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/07/e9/f6/8f-ae27-4632-8526-2bac074b9169/image-1.jpg	20455	Titan	52994	vehicle			1N6AA1ED8RN102694	2024
"2021 Chrysler Pacifica Touring L"	65231c04-0ae2-4fb3-a68d-e03e7c97521a	22999	used	in_stock	Chrysler	WHITE	109		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2021 Chrysler Pacifica Touring L3.6L V6 24V VVT9-Speed 948TE Automatic FWD19/28 City/Highway MPG**HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**."""			http://vehicle-photos-published.vauto.com/9a/a7/ae/11-053f-45aa-bfed-50e862345858/image-1.jpg	61997	Pacifica	22999	vehicle			2C4RC1BG9MR598289	2021
"2025 Nissan Kicks SR"	24758be3-efa3-4ac2-88f3-ee139783bb07	28450	new	in_stock	Nissan	GRAY	82		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/9f/cd/fe/40-07f8-40a0-917e-e2c2c9629eec/image-1.jpg	2	Kicks	28450	vehicle			3N8AP6DA2SL405227	2025
"2024 Chevrolet Silverado 1500 LTZ"	4ac415fe-f08e-4dc5-80c6-ebc140f76805	58784	used	in_stock	Chevrolet	RED	9		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Chevrolet Silverado 1500 LTZEcoTec3 6.2L V810-Speed Automatic 4WD**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUNROOF**, **KEYLESS ENTRY**, **REMOTE START**, **SUPER CLEAN**, COOLED SEATS, 10-Speed Automatic, 4WD, Jet Black Leather."""			http://vehicle-photos-published.vauto.com/fb/2a/a7/44-45a9-4bfe-ac2a-0946d498948b/image-1.jpg	12807	Silverado 1500	58784	vehicle			1GCUDGELXRZ230803	2024
"2025 Nissan Altima 2.5 S"	b1ce685c-8b95-4478-a723-877cb5318f64	27744	new	in_stock	Nissan	WHITE	264		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Altima 2.5 S2.5L 4-Cylinder DOHC 16VCVT with Xtronic FWD27/39 City/Highway MPGCVT with Xtronic."""			http://vehicle-photos-published.vauto.com/10/e8/24/95-155e-4650-a620-4d94a518b24b/image-1.jpg	0	Altima	27744	vehicle			1N4BL4BV8SN338564	2025
"2025 Nissan Murano SL"	b156c521-3240-47da-a769-3d476adb8856	48140	new	in_stock	Nissan	WHITE	137		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/bd/81/a6/19-795a-4ed4-ad59-eab5d1a1d0f2/image-1.jpg	0	Murano	48140	vehicle			5N1AZ3CS1SC112814	2025
"2025 Nissan Murano SL"	ec4647ef-7af3-4d20-8bec-447b09491189	48640	new	in_stock	Nissan	WHITE	150		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/ba/37/cb/c2-7e27-498a-81cb-e8e6ffa81755/image-1.jpg	0	Murano	48640	vehicle			5N1AZ3CS3SC112250	2025
"2025 Nissan Frontier PRO-X"	74d5631d-7f34-49d6-9eed-46deb67fd3d5	37755	new	in_stock	Nissan	GRAY	282		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier PRO-X3.8L DI DOHC 24V V69-Speed Automatic with Overdrive RWD Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/25/9a/18/02-f98a-46fa-afdc-eb0fe0ab7b15/image-1.jpg	0	Frontier	37755	vehicle			1N6ED1EJ3SN616893	2025
